,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand
28,99__MFCD00671763__MFCD00013103__,SCRN_144,00119131-2036,RKB-03657097,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[c:9]([C:10]([CH3:12])=[O:11])[cH:8][c:6]([F:7])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[c:9]([C@H:10]([OH:11])[CH3:12])[cH:8][c:6]([F:7])[cH:5][cH:4]1,PF-05085558,COc1ccc(F)cc1[C@@H](C)O,99,,4156796.625,2.80256374101538,EtOAc,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-358,1.0,MFCD00671763,c1(c(ccc(c1)F)OC)C(C)=O,10.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-358,
29,99__MFCD00671763__MFCD00013103__,SCRN_144,00119131-2036,RKB-03657096,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[c:9]([C:10]([CH3:12])=[O:11])[cH:8][c:6]([F:7])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[c:9]([C@@H:10]([OH:11])[CH3:12])[cH:8][c:6]([F:7])[cH:5][cH:4]1,PF-05082279,COc1ccc(F)cc1[C@H](C)O,99,,4195187.625,-11.4382101086599,EtOAc,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-368,1.0,MFCD00671763,c1(c(ccc(c1)F)OC)C(C)=O,10.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-368,
47,98__PF-06925979____,SCRN_211,00119131-2304,RKB-03715137,HYDROGENATION,Metal Mediated,[NH2:1][c:2]1[c:8]([C:9]([c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[CH2:10])[cH:7][c:5]([Cl:6])[n:4][n:3]1>>[CH3:10][CH:9]([c:8]1[c:2]([NH2:1])[n:3][n:4][c:5]([Cl:6])[cH:7]1)[c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2,PF-06939940,CC(c1ccccc1)c2cc(Cl)nnc2N,98,,86258.4,82.9,DCE,,,0.125,MFCD00216965,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,MFCD09753005,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2OCO3)c(P(c2ccccc2)c2ccccc2)ccc2c1OCO2,Ru(Me-allyl)2(COD),0.25,MFCD09753005,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2OCO3)c(P(c2ccccc2)c2ccccc2)ccc2c1OCO2,,,(S)SEGPHOS,,PF-06925979,c1(cc(c(nn1)N)C(c1ccccc1)=C)Cl,,,,,,,,,,0.02,,,Hydrogenation,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2OCO3)c(P(c2ccccc2)c2ccccc2)ccc2c1OCO2
55,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666231,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,298057.4,-95.5,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,R-Josiphos SL-J011-1,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,Ir-93,R-Josiphos SL-J011-1
56,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666232,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,473425.1,-90.9,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,CTH-(R)-BINAM,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,Ir-93,CTH-(R)-BINAM
57,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666233,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,831943.4,-100,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,(R)-Xylyl-P-Phos,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir-93,(R)-Xylyl-P-Phos
58,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666234,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,1046111.2,-91.3,DCM,25.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,R-Josiphos SL-J011-1,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,[Rh(cod)2]BF4,R-Josiphos SL-J011-1
59,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666235,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,2207377.6,-91.4,DCM,25.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,(R)-(+)-Cl-MeO-BIPHEP,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,[Rh(cod)2]BF4,(R)-(+)-Cl-MeO-BIPHEP
60,98__PF-06876275____,SCRN_79,00119131-2097,RKB-03666236,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,98,,581899.0,-90.1,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(S,S,R,R)-TangPhos",1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,Ir-93,"(S,S,R,R)-TangPhos"
75,98__PF-06854313____,SCRN_233,00119131-1830,RKB-03613535,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06854313,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(=O)[C@@H]4CCOC4)c(Cl)c3C2=O)c(OCc5ccccc5)n1,98,,3034385.75,49.2576051017904,MeOH,80.0,18.0,0.25,,,,,[Rh(cod)2]BF4,0.5,,,,,R-JosiphosSL-J009-1,1.0,PF-06854313,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C([C@@H]1CCOC1)=O,,,,,,,,,,,,,Hydrogenation,[Rh(cod)2]BF4,R-JosiphosSL-J009-1
76,98__PF-06811790____,SCRN_260,00707420-0253,RKB-03557706,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([C:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([CH:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)[OH:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06828995,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(O)C4CCN(CC4)C(=O)OC(C)(C)C)c(Cl)c3C2=O)c(OCc5ccccc5)n1,98,,2127425.125,-10.0486909028114,MeOH,80.0,18.0,0.0625,,,,,[Rh(cod)2]BF4,0.125,,,,,Mandyphos SL-M002-1,1.0,PF-06811790,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C(=O)C1CCN(CC1)C(=O)OC(C)(C)C,,,,,,,,,,,,,Hydrogenation,[Rh(cod)2]BF4,Mandyphos SL-M002-1
79,98__MFCD00671763__MFCD00013103__,SCRN_144,00119131-2036,RKB-03657099,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[c:9]([C:10]([CH3:12])=[O:11])[cH:8][c:6]([F:7])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[c:9]([C@@H:10]([OH:11])[CH3:12])[cH:8][c:6]([F:7])[cH:5][cH:4]1,PF-05082279,COc1ccc(F)cc1[C@H](C)O,98,,3847424.625,-41.6498055501216,MeOH,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-311,1.0,MFCD00671763,c1(c(ccc(c1)F)OC)C(C)=O,10.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-311,
80,97__PF-07212422____,SCRN_208,00119131-2913,RKB-04060011,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([CH2:7][CH:6]=[C:5]([O:8][Si:9]([C:12]([CH3:15])([CH3:14])[CH3:13])([CH3:11])[CH3:10])[CH2:4]1)=[CH:3]1>>[CH3:1][C@@H:2]1[CH2:7][CH:6]=[C:5]([O:8][Si:9]([C:12]([CH3:15])([CH3:14])[CH3:13])([CH3:11])[CH3:10])[CH2:4][CH2:3]1,PF-07222544,C[C@H]1CCC(=CC1)O[Si](C)(C)C(C)(C)C,97,,4783758.375,-87.1874520474963,"±,±,±-Trifluorotoluene",25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,[Ir(COD)Cl]2,0.125,MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,,,(R)-DTBM-SEGPHOS,1.0,PF-07212422,C1C=C(CC=C1O[Si](C)(C)C(C)(C)C)C,,,,,,,,,,0.1,MFCD00036295,1M K3PO4(aq.),Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2
100,97__PF-06925979____,SCRN_273,00119131-2297,RKB-03714331,HYDROGENATION,Metal Mediated,[NH2:1][c:2]1[c:8]([C:9]([c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[CH2:10])[cH:7][c:5]([Cl:6])[n:4][n:3]1>>[CH3:10][CH:9]([c:8]1[c:2]([NH2:1])[n:3][n:4][c:5]([Cl:6])[cH:7]1)[c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2,PF-06939940,CC(c1ccccc1)c2cc(Cl)nnc2N,97,220.0,62510.2,7,DCE,60.0,18.0,0.125,MFCD00143752,C(S(=O)(=O)[O-])(F)(F)F.[Rh+].C1CC=CCCC=C1.C1CC=CCCC=C1,,,Rh(COD)2OTf,0.25,MFCD08561130,C1CCCC1.[Fe].c1ccc(cc1)P(c1ccccc1)c1ccccc1C1CCCC1[C@H](C)P(C1[C@H]2CC[C@@H](C1)C2)C1[C@@H]2CC[C@H](C1)C2,,,Walphos SL-W022-2,1.0,PF-06925979,c1(cc(c(nn1)N)C(c1ccccc1)=C)Cl,,,,,,,,,,0.02,,,Hydrogenation,C(S(=O)(=O)[O-])(F)(F)F.[Rh+].C1CC=CCCC=C1.C1CC=CCCC=C1,C1CCCC1.[Fe].c1ccc(cc1)P(c1ccccc1)c1ccccc1C1CCCC1[C@H](C)P(C1[C@H]2CC[C@@H](C1)C2)C1[C@@H]2CC[C@H](C1)C2
101,97__PF-06925979____,SCRN_211,00119131-2304,RKB-03715139,HYDROGENATION,Metal Mediated,[NH2:1][c:2]1[c:8]([C:9]([c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[CH2:10])[cH:7][c:5]([Cl:6])[n:4][n:3]1>>[CH3:10][CH:9]([c:8]1[c:2]([NH2:1])[n:3][n:4][c:5]([Cl:6])[cH:7]1)[c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2,PF-06939940,CC(c1ccccc1)c2cc(Cl)nnc2N,97,,84098.4,54.1,DCE,,,0.125,MFCD00216965,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,MFCD00058923,P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C,Ru(Me-allyl)2(COD),0.25,MFCD00058923,P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C,,,"(S,S)-BDPP",,PF-06925979,c1(cc(c(nn1)N)C(c1ccccc1)=C)Cl,,,,,,,,,,0.02,,,Hydrogenation,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,P(c1ccccc1)(c1ccccc1)[C@H](C[C@@H](P(c1ccccc1)c1ccccc1)C)C
113,97__PF-06876275____,SCRN_79,00119131-2097,RKB-03666237,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,97,,639111.0,-93.3,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(R)-(+)-MeO-BIPHEP, SL-A101-1",1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir-93,"(R)-(+)-MeO-BIPHEP, SL-A101-1"
114,97__PF-06876275____,SCRN_79,00119131-2097,RKB-03666238,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,97,,294562.0,-100,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,(R)-(+)-XylBINAP,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,Ir-93,(R)-(+)-XylBINAP
115,97__PF-06876275____,SCRN_79,00119131-2097,RKB-03666239,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,97,,237946.4,-95,MeOH,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(Ra,S)-Ph-Bn-SIPHOX",1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,Ir-93,"(Ra,S)-Ph-Bn-SIPHOX"
