,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand
15,9__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810271,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,9,280.0,159706.095703125,63.2843513905383,Dioxane,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,CuI,0.25,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,,,(R)-BINOL,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2
16,9__MFCD00093311__MFCD00042095__,SCRN_166,00119131-2534,RKB-03931940,ULLMANN,Metal Mediated,OB([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)O.[CH3:13][CH2:14][O:15][C:16]([CH:18](Br)[F:19])=[O:17]>>[CH3:13][CH2:14][O:15][C:16]([CH:18]([c:1]1[cH:6][cH:5][c:4]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[cH:3][cH:2]1)[F:19])=[O:17],PF-07062728,CCOC(=O)C(F)c1ccc(cc1)c2ccccc2,9,225.0,12745966.3,,Dioxane,100.0,18.0,0.05,,,MFCD00004283,C(CN(C)C)(O)=O,,0.25,MFCD00004283,C(CN(C)C)(O)=O,,,Me2Gly,1.0,MFCD00093311,c1(c2ccccc2)ccc(cc1)B(O)O,1.0,MFCD00042095,C(OCC)(C(F)Br)=O,,,,,MFCD00010957,Cs2CO3,,,,Cu coupling,OB(O)c1ccc(-c2ccccc2)cc1,CCOC(=O)C(F)Br,CCOC(=O)C(F)Br,OB(O)c1ccc(-c2ccccc2)cc1,[Cu]I,C(CN(C)C)(O)=O
17,89__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810118,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,89,280.0,2895201.0,8.96408401351063,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,CP-692638,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1C)C)C)=O)=O)OCO2,CuI,0.25,CP-692638,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1C)C)C)=O)=O)OCO2,,,CP-692638,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1C)C)C)=O)=O)OCO2
18,88__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810119,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,88,280.0,3479869.5,14.3437778341975,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,CP-668609,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1)C)C)=O)=O)OCO2,CuI,0.25,CP-668609,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1)C)C)=O)=O)OCO2,,,CP-668609,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c(cc(cc1)CNC(C(Nc1c(cc(cc1)C)C)=O)=O)OCO2
19,88__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810120,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,88,280.0,2635974.625,31.5619739700643,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-01463307,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O,CuI,0.25,PF-01463307,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O,,,PF-01463307,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C(c1ccccc1)(c1ccccc1)NC(C(Nc1c(cccc1C(C)C)C(C)C)=O)=O
21,88__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810122,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,88,280.0,2218328.1875,12.3414702135907,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00008290,C(CNC)NC,CuI,0.25,MFCD00008290,C(CNC)NC,,,MeNHCH2CH2NHMe,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C(CNC)NC
22,87__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810123,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,87,280.0,2295470.625,11.1449313362483,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,CuI,0.25,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,,,(R)-BINOL,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2
23,87__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810124,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,87,280.0,1865595.875,32.4602253422114,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,CuI,0.25,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,,,PNU-0017404,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,N(C(C(NNC(C)C)=O)=O)NC(C)C
24,87__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810125,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,87,280.0,2712115.5,13.5732973024195,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,PF-05272378,C1C[C@@H]([C@H](CC1)N=Cc1ccccn1)N=Cc1ccccn1,,,PF-05272378,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C1C[C@@H]([C@H](CC1)N=Cc1ccccn1)N=Cc1ccccn1
25,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810126,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,1572275.375,1.27270962314728,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD18207122,c12c(CCCC1=NO)cccn2,CuI,0.25,MFCD18207122,c12c(CCCC1=NO)cccn2,,,WY-26345,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c(CCCC1=NO)cccn2
26,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810127,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,2834919.0,17.7281079283041,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00002846,C(N(C)C)CO,CuI,0.25,MFCD00002846,C(N(C)C)CO,,,2-Dimethylaminoethanol,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C(N(C)C)CO
27,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810128,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,2545234.75,6.15707450953198,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00064318,C([C@@H]1CCCN1)(O)=O,CuI,0.25,MFCD00064318,C([C@@H]1CCCN1)(O)=O,,,L-Proline,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C([C@@H]1CCCN1)(O)=O
28,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810129,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,1791656.4375,30.7793838683428,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,CuI,0.25,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,,,(+)-TsCYDN,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O
29,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810130,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,2380326.875,15.2724665178601,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,CL-294581,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O,CuI,0.25,CL-294581,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O,,,CL-294581,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c(ccc(c1)OC)OC)NC(Nc1c(cc(cc1)[N+](=O)[O-])OC)=O
30,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810131,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,3247993.375,12.7523004876819,DMF,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,N(C(C(=O)O)=O)c1c(cccc1C)C
31,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810132,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,2688695.375,11.0435483975198,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,CuI,0.25,PF-050843200,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO,,,Click,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,C(N(Cc1nnn(c1)CCCO)Cc1nnn(c1)CCCO)c1nnn(c1)CCCO
32,86__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810133,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,86,280.0,2942120.875,22.3567930396469,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00014876,N(CCN(C)C)(CCN(C)C)C,CuI,0.25,MFCD00014876,N(CCN(C)C)(CCN(C)C)C,,,PMDETA,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,N(CCN(C)C)(CCN(C)C)C
33,85__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810134,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,85,280.0,2509863.0,15.5240644608889,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,MFCD13249723,c1c(nc(cc1)CNC)CNC,,,"Py-2,6-(CH2NHMe)2",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1c(nc(cc1)CNC)CNC
34,85__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810135,ULLMANN,Metal Mediated,[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][nH:8][cH:7]1)=[O:5].[Cl:12][c:13]1[cH:18][cH:17][c:16](I)[cH:15][cH:14]1>>[CH3:1][CH2:2][O:3][C:4]([c:6]1[c:10]([OH:11])[n:9][n:8]([c:16]2[cH:17][cH:18][c:13]([Cl:12])[cH:14][cH:15]2)[cH:7]1)=[O:5],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,85,280.0,2735634.875,12.8311668420297,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,CuI,0.25,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,,,MFCD00224804,1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2
35,85__PF-01041290__MFCD00001053__,SCRN_132,00119131-2482,RKB-03810136,ULLMANN,Metal Mediated,[Cl:1][c:2]1[cH:7][cH:6][c:5](I)[cH:4][cH:3]1.[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][nH:15][cH:14]1)=[O:12]>>[CH3:8][CH2:9][O:10][C:11]([c:13]1[c:17]([OH:18])[n:16][n:15]([c:5]2[cH:6][cH:7][c:2]([Cl:1])[cH:3][cH:4]2)[cH:14]1)=[O:12],PF-03148214,CCOC(=O)c1cn(nc1O)c2ccc(Cl)cc2,85,280.0,2755836.375,22.2605786963676,DMSO,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD02093688,c1(c2ccccn2)nc(ccc1)C,CuI,0.25,MFCD02093688,c1(c2ccccn2)nc(ccc1)C,,,"6Me-2,2'-Bipyridyl",1.0,PF-01041290,c1(c(n[nH]c1)O)C(OCC)=O,2.0,MFCD00001053,c1(ccc(cc1)I)Cl,,,,5.0,MFCD00011382,K2CO3,,,,Cu coupling,CCOC(=O)c1c[nH]nc1O,Clc1ccc(I)cc1,Clc1ccc(I)cc1,CCOC(=O)c1c[nH]nc1O,[Cu]I,c1(c2ccccn2)nc(ccc1)C
